882884,224.49681542
882885,224.31256015
882886,224.97691593
882887,224.88600291
882888,224.90964183
882889,225.03038889
882890,225.28512944
882891,225.12066973
882892,224.54511866
882893,224.62955005
882894,224.63334359
882895,224.12359706
882896,223.902
882897,223.14090703
882898,222.99851369
882899,222.70652685
882900,222.5247487
882901,222.78035944
882902,222.67804253
882903,222.74863693
882904,222.72130589
882905,222.95697207
882906,222.9313752
882907,223.436
882908,223.72603835
882909,222.92011236
882910,222.51875325
882911,222.50512258
882912,223.7811976
882913,223.21
882914,223.07270516
882915,222.54014278
882916,223.08213648
882917,222.50180701
882918,222.96708432
882919,222.50291548
882920,222.55472954
882921,222.51155703
882922,223.4
882923,223.4
882924,222.50041237
882925,223.48103125
882926,222.56846235
882927,223.43166667
882928,223.428
882929,223.33954865
882930,223.49735479
882931,222.54204633
882932,223.36174236
882933,222.50104166
882934,222.20540124
882935,222.39164015
882936,222.4
882937,222.70395
882938,223.33760785
882939,223.5
882940,223.5
882941,222.94376078
882942,222.20257784
882943,222.279
882944,223.06621514
882945,222.3367266
882946,222.14444444
882947,222.56107973
882948,222.89742763
882949,222.90491569
882950,222.20454245
882951,222.15496578
882952,223.0
882953,222.17705461
882954,222.152
882955,222.78258571
882956,223.047
882957,222.75229272
882958,222.64428571
882959,222.52477778
882960,222.18351125
882961,222.16406168
882962,222.19218745
882963,222.152
882964,222.13300635
882965,223.24462735
882966,222.95431258
882967,223.37752676
882968,222.25127511
882969,222.933
882970,223.44710697
882971,222.95094497
882972,222.933
882973,223.319
882974,222.84354635
882975,222.307927
882976,223.18700249
882977,223.37987572
882978,222.96152509
882979,222.31109326
882980,222.4618806
882981,222.32563661
882982,222.498
882983,222.3734577
882984,222.498
882985,222.4625663
882986,222.43953108
882987,222.498
882988,222.47457878
882989,222.49406176
882990,222.498
882991,222.14459959
882992,222.05038357
882993,222.17495398
882994,222.496
882995,222.15918502
882996,222.495
882997,222.87561251
882998,223.10321615
882999,222.80086375
883000,223.49564536
883001,223.39812469
883002,223.90071155
883003,223.668
883004,223.76529952
883005,224.85069988
883006,223.53495612
883007,224.05098004
883008,224.183
883009,224.21250594
883010,223.886
883011,224.02364329
883012,224.84643793
883013,223.873
883014,223.86233299
883015,223.87305496
883016,223.85659343
883017,223.878
883018,223.87763007
883019,223.883
883020,223.87883612
883021,223.87374359
883022,223.89494672
883023,223.905
883024,223.91014111
883025,223.95384631
883026,223.86834032
883027,223.84798229
883028,223.848
883029,223.54254724
883030,223.523
883031,223.48959375
883032,223.50211795
883033,223.546
883034,223.90505245
883035,223.63257143
883036,223.79272152
883037,223.75007305
883038,223.48213098
883039,223.479
883040,223.7541716
883041,224.06739441
883042,223.4790484
883043,223.49956979
883044,223.47921995
883045,224.48601891
883046,223.50524582
883047,223.479
883048,223.56500311
883049,223.46531885
883050,224.12570088
883051,223.452
883052,223.61620767
883053,224.0
883054,224.12656412
883055,224.00050192
883056,224.29330349
883057,224.297
883058,224.29738195
883059,224.101
883060,224.29847544
883061,224.3
883062,224.00630428
883063,224.045
883064,224.0968746
883065,224.79218189
883066,224.395
883067,224.42058098
883068,224.28375648
883069,224.31973359
883070,224.02540634
883071,224.52477135
883072,224.002
883073,224.2519347
883074,224.26652241
883075,222.9800916
883076,223.0
883077,222.99468906
883078,222.943
883079,222.99988853
883080,223.85300483
883081,224.107
883082,223.30439736
883083,224.08789858
883084,224.10703354
883085,224.09902381
883086,223.23712832
883087,223.099777
883088,224.0
883089,223.47192426
883090,224.106
883091,224.10601959
883092,223.77125363
883093,223.64
883094,222.843619
883095,223.67256571
883096,223.09190439
883097,223.20917414
883098,223.40051654
883099,222.55117854
883100,222.49679502
883101,222.09173231
883102,221.21091658
883103,220.80336241
883104,220.21612267
883105,220.16353304
883106,221.20703243
883107,220.99285279
883108,220.31700155
883109,220.00337443
883110,219.76947074
883111,218.55989613
883112,218.30186329
883113,218.21618327
883114,219.63103188
883115,219.69058446
883116,219.10927837
883117,219.46836409
883118,219.72199888
883119,219.73156951
883120,219.12726103
883121,218.5841768
883122,218.94379129
883123,218.69278667
883124,219.10760219
883125,219.02701426
883126,219.11370531
883127,219.19991723
883128,219.42562683
883129,219.9101133
883130,219.42454292
883131,219.40071068
883132,219.40050722
883133,219.48005427
883134,219.42034481
883135,219.31091999
883136,219.4
883137,219.90611485
883138,219.13021839
883139,218.3407806
883140,218.44036016
883141,218.41882091
883142,218.12101659
883143,218.74466523
883144,218.72762225
883145,219.09976566
883146,219.38699003
883147,218.07598038
883148,219.05777271
883149,219.29610784
883150,218.3806057
883151,219.19708268
883152,218.33837135
883153,219.61115133
883154,219.74622276
883155,219.36052797
883156,219.88756458
883157,218.618254
883158,218.09243517
883159,218.57963106
883160,218.24960812
883161,219.15556612
883162,218.97035436
883163,219.27604098
883164,218.36260958
883165,219.2222874
883166,218.83691628
883167,218.81955
883168,219.75942006
883169,219.47896442
883170,219.30866667
883171,219.0
883172,219.394
883173,219.10906686
883174,219.01552326
883175,219.48700838
883176,218.40641332
883177,218.33771503
883178,219.41156647
883179,219.43433333
883180,219.41078173
883181,219.47792083
883182,219.51050587
883183,219.9427847
883184,220.02680175
883185,220.47797807
883186,220.10270404
883187,220.55469872
883188,220.0339621
883189,220.24601362
883190,220.72223551
883191,220.5094317
883192,220.50362636
883193,220.59935969
883194,220.61663924
883195,220.54092775
883196,220.50713098
883197,220.62102507
883198,220.52097037
883199,220.44026283
883200,220.79131764
883201,220.53702965
883202,220.97329749
883203,220.99873412
883204,220.99937092
883205,220.99989972
883206,221.01628833
883207,221.01252629
883208,221.031
883209,221.03097408
883210,220.99803998
883211,220.999
883212,221.02903111
883213,221.09011375
883214,221.15566499
883215,221.48429735
883216,222.03228607
883217,222.10384861
883218,221.95957644
883219,221.80012198
883220,221.49762144
883221,221.39704386
883222,221.04903938
883223,221.27263181
883224,221.12100156
883225,221.30796831
883226,221.01196522
883227,221.00670203
883228,221.35615806
883229,221.08025038
883230,220.58539489
883231,221.25442136
883232,220.15448497
883233,221.0
883234,220.99965059
883235,221.04129508
883236,221.87670513
883237,221.83103189
883238,221.04470133
883239,221.06041285
883240,221.01932415
883241,221.38546807
883242,221.95151379
883243,221.9
883244,221.90000461
883245,221.9
883246,220.91125303
883247,221.97805806
883248,221.76188869
883249,221.85131195
883250,221.31766197
883251,221.7676623
883252,222.09889308
883253,221.59255626
883254,222.08811399
883255,222.08775117
883256,221.21233147
883257,221.54225739
883258,220.99957575
883259,221.67317065
883260,221.68793991
883261,221.93114722
883262,220.7402615
883263,220.6477497
883264,220.62549553
883265,220.61649171
883266,221.30628649
883267,220.61483981
883268,220.60018259
883269,220.44206095
883270,220.3131052
883271,220.62521742
883272,221.019
883273,220.10053113
883274,221.31755611
883275,218.27827857
883276,220.77871906
883277,220.21225456
883278,220.6010343
883279,220.68222581
883280,219.99192224
883281,221.1276289
883282,220.95321635
883283,221.29307698
